name,type,value,date
仓鲲娃,皇家方舟,70052,2018-11-20
辛西娅·玛格丽特,俾斯麦,68583,2018-11-20
夜月风云雷光,埃塞克斯,67956,2018-11-20
啾啾南小鸟,俾斯麦,66390,2018-11-20
琉璃,胡德,64587,2018-11-20
哈里斯梦娜,胡德,64226,2018-11-20
里脊肉真好吃,胡德,62821,2018-11-20
东方辉晔,黎赛留,60772,2018-11-20
大西洋的海风,黎赛留,57271,2018-11-20
T.K,胡德,57103,2018-11-20
なんちゃん,胡德,56047,2018-11-20
凉薄已倾城,纳尔逊,55680,2018-11-20
谯笪雪晴,昆西,54688,2018-11-20
休比,列克星敦,54585,2018-11-20
Detianyouxi,纳尔逊,54365,2018-11-20
斑鳩,皇家方舟,53482,2018-11-20
假大佬，真小白,皇家方舟,52781,2018-11-20
水之证,欧根亲王,52759,2018-11-20
海伦娜的娜,海伦娜,50627,2018-11-20
游戏杂糖,大青花鱼,50116,2018-11-20
仓鲲娃,皇家方舟,70052,2018-11-21
辛西娅·玛格丽特,俾斯麦,68640,2018-11-21
夜月风云雷光,埃塞克斯,68059,2018-11-21
啾啾南小鸟,俾斯麦,66475,2018-11-21
琉璃,胡德,64619,2018-11-21
哈里斯梦娜,胡德,64234,2018-11-21
里脊肉真好吃,胡德,62822,2018-11-21
东方辉晔,黎赛留,60857,2018-11-21
大西洋的海风,黎赛留,57365,2018-11-21
T.K,胡德,57209,2018-11-21
なんちゃん,胡德,56149,2018-11-21
凉薄已倾城,纳尔逊,55722,2018-11-21
谯笪雪晴,昆西,54688,2018-11-21
休比,列克星敦,54688,2018-11-21
Detianyouxi,纳尔逊,54513,2018-11-21
斑鳩,皇家方舟,53490,2018-11-21
假大佬，真小白,皇家方舟,52925,2018-11-21
水之证,欧根亲王,52778,2018-11-21
海伦娜的娜,海伦娜,50627,2018-11-21
游戏杂糖,大青花鱼,50161,2018-11-21
仓鲲娃,皇家方舟,70052,2018-11-22
辛西娅·玛格丽特,俾斯麦,68727,2018-11-22
夜月风云雷光,埃塞克斯,68090,2018-11-22
啾啾南小鸟,俾斯麦,66475,2018-11-22
琉璃,胡德,64619,2018-11-22
哈里斯梦娜,胡德,64234,2018-11-22
里脊肉真好吃,胡德,62823,2018-11-22
东方辉晔,黎赛留,60857,2018-11-22
T.K,胡德,57372,2018-11-22
大西洋的海风,黎赛留,57365,2018-11-22
なんちゃん,胡德,56149,2018-11-22
凉薄已倾城,纳尔逊,55737,2018-11-22
休比,列克星敦,54760,2018-11-22
谯笪雪晴,昆西,54688,2018-11-22
Detianyouxi,纳尔逊,54551,2018-11-22
斑鳩,皇家方舟,53490,2018-11-22
假大佬，真小白,皇家方舟,52925,2018-11-22
水之证,欧根亲王,52848,2018-11-22
海伦娜的娜,海伦娜,50627,2018-11-22
游戏杂糖,大青花鱼,50175,2018-11-22
仓鲲娃,皇家方舟,70052,2018-11-23
辛西娅·玛格丽特,俾斯麦,68798,2018-11-23
夜月风云雷光,埃塞克斯,68253,2018-11-23
啾啾南小鸟,俾斯麦,66553,2018-11-23
琉璃,胡德,64705,2018-11-23
哈里斯梦娜,胡德,64234,2018-11-23
里脊肉真好吃,胡德,62828,2018-11-23
东方辉晔,黎赛留,61103,2018-11-23
大西洋的海风,黎赛留,57532,2018-11-23
T.K,胡德,57471,2018-11-23
なんちゃん,胡德,56379,2018-11-23
凉薄已倾城,纳尔逊,55869,2018-11-23
谯笪雪晴,昆西,55005,2018-11-23
休比,列克星敦,54829,2018-11-23
Detianyouxi,纳尔逊,54628,2018-11-23
斑鳩,皇家方舟,53528,2018-11-23
假大佬，真小白,皇家方舟,53063,2018-11-23
水之证,欧根亲王,52916,2018-11-23
海伦娜的娜,海伦娜,50633,2018-11-23
游戏杂糖,大青花鱼,50213,2018-11-23
仓鲲娃,皇家方舟,70052,2018-11-24
辛西娅·玛格丽特,俾斯麦,68798,2018-11-24
夜月风云雷光,埃塞克斯,68357,2018-11-24
啾啾南小鸟,俾斯麦,66649,2018-11-24
琉璃,胡德,64731,2018-11-24
哈里斯梦娜,胡德,64275,2018-11-24
里脊肉真好吃,胡德,62833,2018-11-24
东方辉晔,黎赛留,61237,2018-11-24
大西洋的海风,黎赛留,57642,2018-11-24
T.K,胡德,57475,2018-11-24
なんちゃん,胡德,56493,2018-11-24
凉薄已倾城,纳尔逊,55953,2018-11-24
谯笪雪晴,昆西,55005,2018-11-24
休比,列克星敦,54914,2018-11-24
Detianyouxi,纳尔逊,54628,2018-11-24
斑鳩,皇家方舟,53545,2018-11-24
假大佬，真小白,皇家方舟,53323,2018-11-24
水之证,欧根亲王,52916,2018-11-24
海伦娜的娜,海伦娜,50633,2018-11-24
游戏杂糖,大青花鱼,50261,2018-11-24
仓鲲娃,皇家方舟,70052,2018-11-25
辛西娅·玛格丽特,俾斯麦,68798,2018-11-25
夜月风云雷光,埃塞克斯,68460,2018-11-25
啾啾南小鸟,俾斯麦,66748,2018-11-25
琉璃,胡德,64758,2018-11-25
哈里斯梦娜,胡德,64276,2018-11-25
里脊肉真好吃,胡德,62837,2018-11-25
东方辉晔,黎赛留,61380,2018-11-25
大西洋的海风,黎赛留,57780,2018-11-25
T.K,胡德,57480,2018-11-25
なんちゃん,胡德,56574,2018-11-25
凉薄已倾城,纳尔逊,56002,2018-11-25
谯笪雪晴,昆西,55220,2018-11-25
休比,列克星敦,55013,2018-11-25
Detianyouxi,纳尔逊,54628,2018-11-25
斑鳩,皇家方舟,53581,2018-11-25
假大佬，真小白,皇家方舟,53323,2018-11-25
水之证,欧根亲王,52916,2018-11-25
海伦娜的娜,海伦娜,50636,2018-11-25
游戏杂糖,大青花鱼,50298,2018-11-25
仓鲲娃,皇家方舟,70052,2018-11-26
辛西娅·玛格丽特,俾斯麦,68803,2018-11-26
夜月风云雷光,埃塞克斯,68553,2018-11-26
啾啾南小鸟,俾斯麦,66850,2018-11-26
琉璃,胡德,64773,2018-11-26
哈里斯梦娜,胡德,64282,2018-11-26
里脊肉真好吃,胡德,62841,2018-11-26
东方辉晔,黎赛留,61465,2018-11-26
大西洋的海风,黎赛留,57934,2018-11-26
T.K,胡德,57480,2018-11-26
なんちゃん,胡德,56671,2018-11-26
凉薄已倾城,纳尔逊,56051,2018-11-26
谯笪雪晴,昆西,55220,2018-11-26
休比,列克星敦,55013,2018-11-26
Detianyouxi,纳尔逊,54717,2018-11-26
斑鳩,皇家方舟,53613,2018-11-26
假大佬，真小白,皇家方舟,53323,2018-11-26
水之证,欧根亲王,53095,2018-11-26
海伦娜的娜,海伦娜,50654,2018-11-26
游戏杂糖,大青花鱼,50323,2018-11-26
仓鲲娃,皇家方舟,70052,2018-11-27
辛西娅·玛格丽特,俾斯麦,68803,2018-11-27
夜月风云雷光,埃塞克斯,68664,2018-11-27
啾啾南小鸟,俾斯麦,66968,2018-11-27
琉璃,胡德,64804,2018-11-27
哈里斯梦娜,胡德,64283,2018-11-27
里脊肉真好吃,胡德,62846,2018-11-27
东方辉晔,黎赛留,61517,2018-11-27
大西洋的海风,黎赛留,58095,2018-11-27
T.K,胡德,57480,2018-11-27
なんちゃん,胡德,56770,2018-11-27
凉薄已倾城,纳尔逊,56051,2018-11-27
谯笪雪晴,昆西,55447,2018-11-27
休比,列克星敦,55112,2018-11-27
Detianyouxi,纳尔逊,54796,2018-11-27
假大佬，真小白,皇家方舟,53697,2018-11-27
斑鳩,皇家方舟,53618,2018-11-27
水之证,欧根亲王,53120,2018-11-27
海伦娜的娜,海伦娜,50656,2018-11-27
游戏杂糖,大青花鱼,50393,2018-11-27
仓鲲娃,皇家方舟,70052,2018-11-28
辛西娅·玛格丽特,俾斯麦,68810,2018-11-28
夜月风云雷光,埃塞克斯,68768,2018-11-28
啾啾南小鸟,俾斯麦,67084,2018-11-28
琉璃,胡德,64847,2018-11-28
哈里斯梦娜,胡德,64287,2018-11-28
里脊肉真好吃,胡德,62849,2018-11-28
东方辉晔,黎赛留,61667,2018-11-28
大西洋的海风,黎赛留,58227,2018-11-28
T.K,胡德,57480,2018-11-28
なんちゃん,胡德,56852,2018-11-28
凉薄已倾城,纳尔逊,56187,2018-11-28
谯笪雪晴,昆西,55637,2018-11-28
休比,列克星敦,55112,2018-11-28
Detianyouxi,纳尔逊,54848,2018-11-28
假大佬，真小白,皇家方舟,53825,2018-11-28
斑鳩,皇家方舟,53622,2018-11-28
水之证,欧根亲王,53120,2018-11-28
海伦娜的娜,海伦娜,50660,2018-11-28
游戏杂糖,大青花鱼,50397,2018-11-28
仓鲲娃,皇家方舟,70052,2018-11-29
辛西娅·玛格丽特,俾斯麦,68810,2018-11-29
夜月风云雷光,埃塞克斯,68768,2018-11-29
啾啾南小鸟,俾斯麦,67221,2018-11-29
琉璃,胡德,64872,2018-11-29
哈里斯梦娜,胡德,64291,2018-11-29
里脊肉真好吃,胡德,62855,2018-11-29
东方辉晔,黎赛留,61722,2018-11-29
大西洋的海风,黎赛留,58400,2018-11-29
T.K,胡德,57480,2018-11-29
なんちゃん,胡德,56936,2018-11-29
凉薄已倾城,纳尔逊,56226,2018-11-29
谯笪雪晴,昆西,55771,2018-11-29
休比,列克星敦,55178,2018-11-29
Detianyouxi,纳尔逊,54886,2018-11-29
假大佬，真小白,皇家方舟,53963,2018-11-29
斑鳩,皇家方舟,53624,2018-11-29
水之证,欧根亲王,53210,2018-11-29
海伦娜的娜,海伦娜,50660,2018-11-29
游戏杂糖,大青花鱼,50409,2018-11-29
仓鲲娃,皇家方舟,70052,2018-11-30
夜月风云雷光,埃塞克斯,68988,2018-11-30
辛西娅·玛格丽特,俾斯麦,68814,2018-11-30
啾啾南小鸟,俾斯麦,67335,2018-11-30
琉璃,胡德,64908,2018-11-30
哈里斯梦娜,胡德,64291,2018-11-30
里脊肉真好吃,胡德,62858,2018-11-30
东方辉晔,黎赛留,61920,2018-11-30
大西洋的海风,黎赛留,58499,2018-11-30
T.K,胡德,57824,2018-11-30
なんちゃん,胡德,57021,2018-11-30
凉薄已倾城,纳尔逊,56313,2018-11-30
谯笪雪晴,昆西,55897,2018-11-30
休比,列克星敦,55289,2018-11-30
Detianyouxi,纳尔逊,54952,2018-11-30
假大佬，真小白,皇家方舟,54087,2018-11-30
斑鳩,皇家方舟,53626,2018-11-30
水之证,欧根亲王,53210,2018-11-30
海伦娜的娜,海伦娜,50676,2018-11-30
游戏杂糖,大青花鱼,50426,2018-11-30
仓鲲娃,皇家方舟,70052,2018-12-01
夜月风云雷光,埃塞克斯,69097,2018-12-01
辛西娅·玛格丽特,俾斯麦,68816,2018-12-01
啾啾南小鸟,俾斯麦,67448,2018-12-01
琉璃,胡德,64939,2018-12-01
哈里斯梦娜,胡德,64294,2018-12-01
里脊肉真好吃,胡德,62862,2018-12-01
东方辉晔,黎赛留,62067,2018-12-01
大西洋的海风,黎赛留,58648,2018-12-01
T.K,胡德,57931,2018-12-01
なんちゃん,胡德,57096,2018-12-01
凉薄已倾城,纳尔逊,56389,2018-12-01
谯笪雪晴,昆西,56027,2018-12-01
休比,列克星敦,55289,2018-12-01
Detianyouxi,纳尔逊,55004,2018-12-01
假大佬，真小白,皇家方舟,54218,2018-12-01
斑鳩,皇家方舟,53628,2018-12-01
海伦娜的娜,海伦娜,50676,2018-12-01
游戏杂糖,大青花鱼,50448,2018-12-01
斯卡雷特⑨,埃塞克斯,50280,2018-12-01
仓鲲娃,皇家方舟,70052,2018-12-02
夜月风云雷光,埃塞克斯,69097,2018-12-02
辛西娅·玛格丽特,俾斯麦,68820,2018-12-02
啾啾南小鸟,俾斯麦,67574,2018-12-02
琉璃,胡德,64974,2018-12-02
哈里斯梦娜,胡德,64298,2018-12-02
里脊肉真好吃,胡德,62867,2018-12-02
东方辉晔,黎赛留,62202,2018-12-02
大西洋的海风,黎赛留,58796,2018-12-02
T.K,胡德,57931,2018-12-02
なんちゃん,胡德,57179,2018-12-02
凉薄已倾城,纳尔逊,56483,2018-12-02
谯笪雪晴,昆西,56027,2018-12-02
休比,列克星敦,55294,2018-12-02
Detianyouxi,纳尔逊,55004,2018-12-02
假大佬，真小白,皇家方舟,54355,2018-12-02
斑鳩,皇家方舟,53631,2018-12-02
水之证,欧根亲王,53249,2018-12-02
海伦娜的娜,海伦娜,50698,2018-12-02
游戏杂糖,大青花鱼,50471,2018-12-02
仓鲲娃,皇家方舟,70052,2018-12-03
夜月风云雷光,埃塞克斯,69326,2018-12-03
辛西娅·玛格丽特,俾斯麦,68824,2018-12-03
啾啾南小鸟,俾斯麦,67688,2018-12-03
琉璃,胡德,65002,2018-12-03
哈里斯梦娜,胡德,64298,2018-12-03
里脊肉真好吃,胡德,62871,2018-12-03
东方辉晔,黎赛留,62290,2018-12-03
大西洋的海风,黎赛留,58924,2018-12-03
T.K,胡德,58042,2018-12-03
なんちゃん,胡德,57338,2018-12-03
凉薄已倾城,纳尔逊,56512,2018-12-03
谯笪雪晴,昆西,56027,2018-12-03
休比,列克星敦,55325,2018-12-03
Detianyouxi,纳尔逊,55004,2018-12-03
假大佬，真小白,皇家方舟,54489,2018-12-03
斑鳩,皇家方舟,53633,2018-12-03
水之证,欧根亲王,53249,2018-12-03
海伦娜的娜,海伦娜,50698,2018-12-03
斯卡雷特⑨,埃塞克斯,50540,2018-12-03
仓鲲娃,皇家方舟,70052,2018-12-04
夜月风云雷光,埃塞克斯,69434,2018-12-04
辛西娅·玛格丽特,俾斯麦,68824,2018-12-04
啾啾南小鸟,俾斯麦,67807,2018-12-04
琉璃,胡德,65049,2018-12-04
哈里斯梦娜,胡德,64301,2018-12-04
里脊肉真好吃,胡德,62875,2018-12-04
东方辉晔,黎赛留,62398,2018-12-04
大西洋的海风,黎赛留,59032,2018-12-04
T.K,胡德,58152,2018-12-04
なんちゃん,胡德,57347,2018-12-04
凉薄已倾城,纳尔逊,56606,2018-12-04
谯笪雪晴,昆西,56027,2018-12-04
休比,列克星敦,55328,2018-12-04
Detianyouxi,纳尔逊,55178,2018-12-04
假大佬，真小白,皇家方舟,54621,2018-12-04
斑鳩,皇家方舟,53635,2018-12-04
水之证,欧根亲王,53267,2018-12-04
海伦娜的娜,海伦娜,50702,2018-12-04
游戏杂糖,大青花鱼,50571,2018-12-04
仓鲲娃,皇家方舟,70052,2018-12-05
夜月风云雷光,埃塞克斯,69540,2018-12-05
辛西娅·玛格丽特,俾斯麦,68827,2018-12-05
啾啾南小鸟,俾斯麦,67923,2018-12-05
琉璃,胡德,65077,2018-12-05
哈里斯梦娜,胡德,64302,2018-12-05
里脊肉真好吃,胡德,62875,2018-12-05
东方辉晔,黎赛留,62479,2018-12-05
大西洋的海风,黎赛留,59032,2018-12-05
T.K,胡德,58152,2018-12-05
なんちゃん,胡德,57426,2018-12-05
凉薄已倾城,纳尔逊,56620,2018-12-05
谯笪雪晴,昆西,56027,2018-12-05
休比,列克星敦,55335,2018-12-05
Detianyouxi,纳尔逊,55284,2018-12-05
假大佬，真小白,皇家方舟,54621,2018-12-05
斑鳩,皇家方舟,53637,2018-12-05
水之证,欧根亲王,53294,2018-12-05
海伦娜的娜,海伦娜,50704,2018-12-05
游戏杂糖,大青花鱼,50603,2018-12-05
仓鲲娃,皇家方舟,70052,2018-12-06
夜月风云雷光,埃塞克斯,69540,2018-12-06
辛西娅·玛格丽特,俾斯麦,68827,2018-12-06
啾啾南小鸟,俾斯麦,68037,2018-12-06
琉璃,胡德,65111,2018-12-06
哈里斯梦娜,胡德,64305,2018-12-06
里脊肉真好吃,胡德,62881,2018-12-06
东方辉晔,黎赛留,62563,2018-12-06
大西洋的海风,黎赛留,59032,2018-12-06
T.K,胡德,58152,2018-12-06
なんちゃん,胡德,57515,2018-12-06
凉薄已倾城,纳尔逊,56656,2018-12-06
谯笪雪晴,昆西,56027,2018-12-06
休比,列克星敦,55356,2018-12-06
Detianyouxi,纳尔逊,55309,2018-12-06
假大佬，真小白,皇家方舟,54864,2018-12-06
斑鳩,皇家方舟,53638,2018-12-06
水之证,欧根亲王,53299,2018-12-06
海伦娜的娜,海伦娜,50707,2018-12-06
斯卡雷特⑨,埃塞克斯,50676,2018-12-06
仓鲲娃,皇家方舟,70052,2018-12-07
夜月风云雷光,埃塞克斯,69540,2018-12-07
辛西娅·玛格丽特,俾斯麦,68827,2018-12-07
啾啾南小鸟,俾斯麦,68132,2018-12-07
琉璃,胡德,65156,2018-12-07
哈里斯梦娜,胡德,64306,2018-12-07
里脊肉真好吃,胡德,62883,2018-12-07
东方辉晔,黎赛留,62628,2018-12-07
大西洋的海风,黎赛留,59032,2018-12-07
T.K,胡德,58430,2018-12-07
なんちゃん,胡德,57549,2018-12-07
凉薄已倾城,纳尔逊,56662,2018-12-07
谯笪雪晴,昆西,56027,2018-12-07
休比,列克星敦,55357,2018-12-07
Detianyouxi,纳尔逊,55309,2018-12-07
假大佬，真小白,皇家方舟,54966,2018-12-07
斑鳩,皇家方舟,53641,2018-12-07
水之证,欧根亲王,53334,2018-12-07
海伦娜的娜,海伦娜,50711,2018-12-07
斯卡雷特⑨,埃塞克斯,50688,2018-12-07
仓鲲娃,皇家方舟,70052,2018-12-08
夜月风云雷光,埃塞克斯,69821,2018-12-08
辛西娅·玛格丽特,俾斯麦,68872,2018-12-08
啾啾南小鸟,俾斯麦,68248,2018-12-08
琉璃,胡德,65210,2018-12-08
哈里斯梦娜,胡德,64306,2018-12-08
里脊肉真好吃,胡德,62948,2018-12-08
东方辉晔,黎赛留,62703,2018-12-08
大西洋的海风,黎赛留,59032,2018-12-08
T.K,胡德,58430,2018-12-08
なんちゃん,胡德,57699,2018-12-08
凉薄已倾城,纳尔逊,56700,2018-12-08
谯笪雪晴,昆西,56027,2018-12-08
Detianyouxi,纳尔逊,55395,2018-12-08
休比,列克星敦,55360,2018-12-08
假大佬，真小白,皇家方舟,55101,2018-12-08
斑鳩,皇家方舟,53645,2018-12-08
水之证,欧根亲王,53363,2018-12-08
海伦娜的娜,海伦娜,50713,2018-12-08
斯卡雷特⑨,埃塞克斯,50688,2018-12-08
仓鲲娃,皇家方舟,70052,2018-12-09
夜月风云雷光,埃塞克斯,69924,2018-12-09
辛西娅·玛格丽特,俾斯麦,68872,2018-12-09
啾啾南小鸟,俾斯麦,68364,2018-12-09
琉璃,胡德,65252,2018-12-09
哈里斯梦娜,胡德,64306,2018-12-09
里脊肉真好吃,胡德,63003,2018-12-09
东方辉晔,黎赛留,62771,2018-12-09
大西洋的海风,黎赛留,59032,2018-12-09
T.K,胡德,58603,2018-12-09
なんちゃん,胡德,57848,2018-12-09
凉薄已倾城,纳尔逊,56847,2018-12-09
谯笪雪晴,昆西,56027,2018-12-09
休比,列克星敦,55450,2018-12-09
Detianyouxi,纳尔逊,55395,2018-12-09
假大佬，真小白,皇家方舟,55250,2018-12-09
斑鳩,皇家方舟,53650,2018-12-09
水之证,欧根亲王,53409,2018-12-09
斯卡雷特⑨,埃塞克斯,50994,2018-12-09
海伦娜的娜,海伦娜,50736,2018-12-09
仓鲲娃,皇家方舟,70052,2018-12-10
夜月风云雷光,埃塞克斯,69924,2018-12-10
辛西娅·玛格丽特,俾斯麦,69021,2018-12-10
啾啾南小鸟,俾斯麦,68488,2018-12-10
琉璃,胡德,65296,2018-12-10
哈里斯梦娜,胡德,64309,2018-12-10
里脊肉真好吃,胡德,63095,2018-12-10
东方辉晔,黎赛留,62847,2018-12-10
大西洋的海风,黎赛留,59032,2018-12-10
T.K,胡德,58703,2018-12-10
なんちゃん,胡德,58015,2018-12-10
凉薄已倾城,纳尔逊,56849,2018-12-10
谯笪雪晴,昆西,56027,2018-12-10
Detianyouxi,纳尔逊,55540,2018-12-10
休比,列克星敦,55459,2018-12-10
假大佬，真小白,皇家方舟,55382,2018-12-10
斑鳩,皇家方舟,53665,2018-12-10
水之证,欧根亲王,53413,2018-12-10
斯卡雷特⑨,埃塞克斯,51023,2018-12-10
海伦娜的娜,海伦娜,50779,2018-12-10
夜月风云雷光,埃塞克斯,70136,2018-12-11
仓鲲娃,皇家方舟,70052,2018-12-11
辛西娅·玛格丽特,俾斯麦,69184,2018-12-11
啾啾南小鸟,俾斯麦,68612,2018-12-11
琉璃,胡德,65348,2018-12-11
哈里斯梦娜,胡德,64312,2018-12-11
里脊肉真好吃,胡德,63182,2018-12-11
东方辉晔,黎赛留,62926,2018-12-11
大西洋的海风,黎赛留,59032,2018-12-11
T.K,胡德,58703,2018-12-11
なんちゃん,胡德,58163,2018-12-11
凉薄已倾城,纳尔逊,56890,2018-12-11
谯笪雪晴,昆西,56027,2018-12-11
Detianyouxi,纳尔逊,55572,2018-12-11
休比,列克星敦,55554,2018-12-11
假大佬，真小白,皇家方舟,55522,2018-12-11
斑鳩,皇家方舟,53672,2018-12-11
水之证,欧根亲王,53451,2018-12-11
斯卡雷特⑨,埃塞克斯,51023,2018-12-11
游戏杂糖,大青花鱼,50797,2018-12-11
夜月风云雷光,埃塞克斯,70231,2018-12-12
仓鲲娃,皇家方舟,70052,2018-12-12
辛西娅·玛格丽特,俾斯麦,69230,2018-12-12
啾啾南小鸟,俾斯麦,68734,2018-12-12
琉璃,胡德,65392,2018-12-12
哈里斯梦娜,胡德,64312,2018-12-12
里脊肉真好吃,胡德,63259,2018-12-12
东方辉晔,黎赛留,62934,2018-12-12
大西洋的海风,黎赛留,59032,2018-12-12
T.K,胡德,58703,2018-12-12
なんちゃん,胡德,58163,2018-12-12
谯笪雪晴,昆西,57211,2018-12-12
凉薄已倾城,纳尔逊,56939,2018-12-12
Detianyouxi,纳尔逊,55655,2018-12-12
假大佬，真小白,皇家方舟,55648,2018-12-12
休比,列克星敦,55557,2018-12-12
斑鳩,皇家方舟,53678,2018-12-12
水之证,欧根亲王,53451,2018-12-12
斯卡雷特⑨,埃塞克斯,51250,2018-12-12
海伦娜的娜,海伦娜,50832,2018-12-12
夜月风云雷光,埃塞克斯,70335,2018-12-13
仓鲲娃,皇家方舟,70052,2018-12-13
辛西娅·玛格丽特,俾斯麦,69282,2018-12-13
啾啾南小鸟,俾斯麦,68857,2018-12-13
琉璃,胡德,65439,2018-12-13
哈里斯梦娜,胡德,64312,2018-12-13
里脊肉真好吃,胡德,63344,2018-12-13
东方辉晔,黎赛留,63002,2018-12-13
大西洋的海风,黎赛留,59032,2018-12-13
T.K,胡德,58703,2018-12-13
なんちゃん,胡德,58364,2018-12-13
谯笪雪晴,昆西,57211,2018-12-13
凉薄已倾城,纳尔逊,57050,2018-12-13
假大佬，真小白,皇家方舟,55787,2018-12-13
Detianyouxi,纳尔逊,55657,2018-12-13
休比,列克星敦,55557,2018-12-13
斑鳩,皇家方舟,53685,2018-12-13
水之证,欧根亲王,53573,2018-12-13
斯卡雷特⑨,埃塞克斯,51376,2018-12-13
游戏杂糖,大青花鱼,50866,2018-12-13
夜月风云雷光,埃塞克斯,70440,2018-12-14
仓鲲娃,皇家方舟,70052,2018-12-14
辛西娅·玛格丽特,俾斯麦,69377,2018-12-14
啾啾南小鸟,俾斯麦,68980,2018-12-14
琉璃,胡德,65471,2018-12-14
哈里斯梦娜,胡德,64312,2018-12-14
里脊肉真好吃,胡德,63405,2018-12-14
东方辉晔,黎赛留,63058,2018-12-14
T.K,胡德,59273,2018-12-14
大西洋的海风,黎赛留,59032,2018-12-14
なんちゃん,胡德,58416,2018-12-14
谯笪雪晴,昆西,57211,2018-12-14
凉薄已倾城,纳尔逊,57074,2018-12-14
假大佬，真小白,皇家方舟,55920,2018-12-14
Detianyouxi,纳尔逊,55678,2018-12-14
休比,列克星敦,55560,2018-12-14
斑鳩,皇家方舟,53691,2018-12-14
水之证,欧根亲王,53578,2018-12-14
斯卡雷特⑨,埃塞克斯,51449,2018-12-14
游戏杂糖,大青花鱼,50936,2018-12-14
夜月风云雷光,埃塞克斯,70542,2018-12-15
仓鲲娃,皇家方舟,70052,2018-12-15
辛西娅·玛格丽特,俾斯麦,69475,2018-12-15
啾啾南小鸟,俾斯麦,69106,2018-12-15
琉璃,胡德,65499,2018-12-15
哈里斯梦娜,胡德,64316,2018-12-15
里脊肉真好吃,胡德,63422,2018-12-15
东方辉晔,黎赛留,63110,2018-12-15
T.K,胡德,59508,2018-12-15
大西洋的海风,黎赛留,59032,2018-12-15
なんちゃん,胡德,58522,2018-12-15
谯笪雪晴,昆西,57211,2018-12-15
凉薄已倾城,纳尔逊,57145,2018-12-15
假大佬，真小白,皇家方舟,56063,2018-12-15
Detianyouxi,纳尔逊,55781,2018-12-15
休比,列克星敦,55560,2018-12-15
斑鳩,皇家方舟,53697,2018-12-15
水之证,欧根亲王,53634,2018-12-15
斯卡雷特⑨,埃塞克斯,51493,2018-12-15
游戏杂糖,大青花鱼,50989,2018-12-15
夜月风云雷光,埃塞克斯,70641,2018-12-16
仓鲲娃,皇家方舟,70052,2018-12-16
辛西娅·玛格丽特,俾斯麦,69552,2018-12-16
啾啾南小鸟,俾斯麦,69231,2018-12-16
琉璃,胡德,65536,2018-12-16
哈里斯梦娜,胡德,64316,2018-12-16
里脊肉真好吃,胡德,63426,2018-12-16
东方辉晔,黎赛留,63156,2018-12-16
T.K,胡德,59508,2018-12-16
大西洋的海风,黎赛留,59032,2018-12-16
なんちゃん,胡德,58622,2018-12-16
谯笪雪晴,昆西,57659,2018-12-16
凉薄已倾城,纳尔逊,57220,2018-12-16
假大佬，真小白,皇家方舟,56211,2018-12-16
Detianyouxi,纳尔逊,55835,2018-12-16
休比,列克星敦,55563,2018-12-16
斑鳩,皇家方舟,53703,2018-12-16
水之证,欧根亲王,53683,2018-12-16
斯卡雷特⑨,埃塞克斯,51493,2018-12-16
游戏杂糖,大青花鱼,51062,2018-12-16
夜月风云雷光,埃塞克斯,70745,2018-12-17
仓鲲娃,皇家方舟,70052,2018-12-17
辛西娅·玛格丽特,俾斯麦,69635,2018-12-17
啾啾南小鸟,俾斯麦,69352,2018-12-17
琉璃,胡德,65579,2018-12-17
哈里斯梦娜,胡德,64316,2018-12-17
里脊肉真好吃,胡德,63430,2018-12-17
东方辉晔,黎赛留,63208,2018-12-17
T.K,胡德,59785,2018-12-17
大西洋的海风,黎赛留,59032,2018-12-17
なんちゃん,胡德,58718,2018-12-17
谯笪雪晴,昆西,57659,2018-12-17
凉薄已倾城,纳尔逊,57300,2018-12-17
假大佬，真小白,皇家方舟,56354,2018-12-17
Detianyouxi,纳尔逊,55888,2018-12-17
休比,列克星敦,55630,2018-12-17
斑鳩,皇家方舟,53720,2018-12-17
水之证,欧根亲王,53707,2018-12-17
斯卡雷特⑨,埃塞克斯,51520,2018-12-17
游戏杂糖,大青花鱼,51118,2018-12-17
夜月风云雷光,埃塞克斯,70849,2018-12-18
仓鲲娃,皇家方舟,70052,2018-12-18
辛西娅·玛格丽特,俾斯麦,69702,2018-12-18
啾啾南小鸟,俾斯麦,69472,2018-12-18
琉璃,胡德,65625,2018-12-18
哈里斯梦娜,胡德,64316,2018-12-18
里脊肉真好吃,胡德,63435,2018-12-18
东方辉晔,黎赛留,63224,2018-12-18
T.K,胡德,59901,2018-12-18
大西洋的海风,黎赛留,59032,2018-12-18
なんちゃん,胡德,58817,2018-12-18
谯笪雪晴,昆西,57659,2018-12-18
凉薄已倾城,纳尔逊,57381,2018-12-18
假大佬，真小白,皇家方舟,56493,2018-12-18
Detianyouxi,纳尔逊,55887,2018-12-18
休比,列克星敦,55707,2018-12-18
斑鳩,皇家方舟,53726,2018-12-18
水之证,欧根亲王,53707,2018-12-18
斯卡雷特⑨,埃塞克斯,51533,2018-12-18
游戏杂糖,大青花鱼,51276,2018-12-18
夜月风云雷光,埃塞克斯,70953,2018-12-19
仓鲲娃,皇家方舟,70052,2018-12-19
辛西娅·玛格丽特,俾斯麦,69721,2018-12-19
啾啾南小鸟,俾斯麦,69590,2018-12-19
琉璃,胡德,65655,2018-12-19
哈里斯梦娜,胡德,64316,2018-12-19
